,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,y intercept
Bmi & Population & Water,0.6601045872854736,0.6450880634524767,Population,0.08458402722388714,Water,-2.0487794322529432e-09,Bmi,0.3474848922764246,37.310279422203045
Alcohol & Birth Per Woman & Diphtheria,0.625203782051132,0.645065766098571,Birth Per Woman,0.07441417474697525,Diphtheria,-4.679886952133171,Alcohol,0.029925447547547,80.25500122371864
Hepatitis B & Military & Water,0.6286304121607438,0.6447856276344114,Hepatitis B,0.015154264834209993,Military,-0.08327711054543685,Water,0.3919133313423457,35.756856859658825
Birth Per Woman & Thinness 5-9 Years & Under-Five Deaths,0.6717019977359888,0.6447211771058877,Birth Per Woman,-4.332646824532604,Thinness 5-9 Years,-0.5246791568140345,Under-Five Deaths,0.0027297800209263867,84.52759504076313
Birth Per Woman & Fdi & Polio,0.6202823983254702,0.6445117306369273,Birth Per Woman,-4.664033515089953,Fdi,0.016132337835431842,Polio,0.022809882778173106,81.02989402308182
Birth Per Woman & Measles & Thinness 5-9 Years,0.6688878372447169,0.6443081043938701,Birth Per Woman,-4.350652335696561,Thinness 5-9 Years,-1.2557413545444263e-05,Measles,-0.47882640861693126,84.48062386865486
Birth Per Woman & Military & Thinness 5-9 Years,0.6720879335761407,0.6443023395987673,Birth Per Woman,-4.420868975730639,Military,0.1838303286425183,Thinness 5-9 Years,-0.4363184542921101,84.29514979826105
Bmi & Infant Deaths & Water,0.6615594481288327,0.6441344840125388,Infant Deaths,0.09038661760876407,Water,-0.0025368650231962914,Bmi,0.33179327346028686,38.457271937330816
Adult Mortality & Bmi & Population,0.6389037147253736,0.6439654609956005,Adult Mortality,-0.043149439578629684,Population,0.1606803273300317,Bmi,-2.5472543241367163e-09,70.90203771295553
Birth Per Woman & Diphtheria & Hepatitis B,0.6211019078932729,0.6437290134421625,Birth Per Woman,-4.637612233393612,Diphtheria,0.02614330324467226,Hepatitis B,0.01007672409681051,79.84831899974903
Income Composition Of Resources & Infant Deaths & Population,0.6539718994526589,0.6436773926635407,Infant Deaths,43.872364905298106,Income Composition Of Resources,-0.003485579364058174,Population,3.192690960131944e-09,41.24713377890664
Diphtheria & Military & Water,0.6349736985719105,0.6435276003216489,Diphtheria,0.031328827937604636,Military,-0.1924774963121877,Water,0.37746504116658036,35.816332960244054
Diphtheria & Income Composition Of Resources & Under-Five Deaths,0.6596726670478442,0.6433911057161589,Income Composition Of Resources,0.02444254836836223,Diphtheria,43.308258954358585,Under-Five Deaths,-0.0016144463737788328,39.35297783796186
Birth Per Woman & Polio & Water,0.6872707011187502,0.6432432134460329,Birth Per Woman,-2.582783828271102,Water,0.0012604677311832402,Polio,0.214789371598115,58.98873368320848
Adult Mortality & Diphtheria & Thinness 1-19 Years,0.6460986924460743,0.6426166869026124,Adult Mortality,-0.042022075943850726,Thinness 1-19 Years,0.0838027398420963,Diphtheria,-0.5767418184046755,72.37814518796137
Adult Mortality & Thinness 5-9 Years & Under-Five Deaths,0.6049736417236988,0.6425606963195111,Adult Mortality,-0.04386168858917851,Thinness 5-9 Years,-0.6328644899458808,Under-Five Deaths,-0.0017970451776995189,80.08075938274119
Adult Mortality & Diphtheria & Hepatitis B,0.5642926371525414,0.6423315647639336,Adult Mortality,-0.04812575232396405,Diphtheria,0.09544689049499365,Hepatitis B,0.002370822782316498,69.43876753969069
Diphtheria & Hepatitis B & Water,0.635938369524043,0.6422484342837114,Diphtheria,0.04084865039773419,Water,-0.005773019637936333,Hepatitis B,0.38300779675571167,34.62504186766026
Birth Per Woman & Measles & Total Expenditure,0.6318130729574771,0.6421944786730898,Birth Per Woman,-4.7768692293377075,Total Expenditure,-3.616820233790928e-05,Measles,0.3479398587381232,81.50827925860432
Adult Mortality & Bmi & Diphtheria,0.6775813903118528,0.6417361654101591,Adult Mortality,-0.04128948429731007,Diphtheria,0.14334055481593813,Bmi,0.08243357075732372,64.27146118169703
Birth Per Woman & Hepatitis B & Infant Deaths,0.6238477845703491,0.6417273770345724,Infant Deaths,-4.890475697757007,Birth Per Woman,0.0062493665546118375,Hepatitis B,-0.0040026665746789635,83.37510281358033
Diphtheria & Polio & Schooling,0.536066829442366,0.6415334364779548,Schooling,0.04707626163978452,Diphtheria,0.010660594676959595,Polio,2.1909904890702556,37.8012800287867
Measles & Polio & Water,0.6315275356264438,0.6414093265382521,Polio,-3.548389808538933e-06,Water,0.01965627516345314,Measles,0.38631663989822584,35.667942422526274
Income Composition Of Resources & Thinness 5-9 Years & Under-Five Deaths,0.6715700611829765,0.6413822317070792,Income Composition Of Resources,42.35800200933475,Thinness 5-9 Years,-0.2708247106230223,Under-Five Deaths,0.0011009598558198719,43.22221519451738
Diphtheria & Fdi & Income Composition Of Resources,0.6610951647227756,0.6413166205975538,Fdi,0.03865656766208417,Income Composition Of Resources,0.01117441101762573,Diphtheria,42.21023116547716,38.866208172045184
Bmi & Hiv/Aids & Percentage Expenditure,0.6299119797337955,0.640835072796513,Hiv/Aids,0.1754996956871927,Bmi,-0.8209399223873995,Percentage Expenditure,0.0011675820406726878,63.83994420615878
Birth Per Woman & Infant Deaths & Measles,0.6243466225107925,0.64073482848459,Infant Deaths,-4.76203432209853,Birth Per Woman,-0.0039888228433070496,Measles,-2.7878093123303834e-05,83.63768654903198
Bmi & Income Composition Of Resources & Population,0.6720044632785579,0.6406671683050837,Income Composition Of Resources,0.06508163581227407,Population,41.23040582188073,Bmi,2.2189965420693625e-09,40.17664368814005
Adult Mortality & Hiv/Aids & Thinness 5-9 Years,0.6529929369916907,0.6400133661459487,Adult Mortality,-0.03174970847757382,Thinness 5-9 Years,-0.4616792934597759,Hiv/Aids,-0.5745232660109216,78.75640335809332
Alcohol & Income Composition Of Resources & Percentage Expenditure,0.6637846755434711,0.639978396928867,Income Composition Of Resources,-0.1779525782882319,Percentage Expenditure,46.02885595357764,Alcohol,0.0003590423982302582,40.23575927414356
Alcohol & Schooling & Thinness 1-19 Years,0.5465739678115054,0.639757503161249,Schooling,-0.21058788963861322,Thinness 1-19 Years,2.2085784906782813,Alcohol,-0.35458365929702507,45.195194825671834
Bmi & Hepatitis B & Income Composition Of Resources,0.6756468949844383,0.6395834960591436,Income Composition Of Resources,0.07189558067021795,Bmi,0.009085234916803131,Hepatitis B,40.0843708582865,40.07276224052397
Income Composition Of Resources & Thinness 1-19 Years & Thinness 5-9 Years,0.6733763658434092,0.6387170373524222,Income Composition Of Resources,41.686211130855725,Thinness 5-9 Years,0.09567928977141286,Thinness 1-19 Years,-0.3927142967049944,43.85948343417642
Fdi & Under-Five Deaths & Water,0.6421033697321178,0.6384879924576807,Fdi,0.01571460340994926,Water,-0.004423042012478673,Under-Five Deaths,0.39007400129035735,37.129820712720296
Gdp & Percentage Expenditure & Water,0.6750231084568421,0.6384173688464956,Percentage Expenditure,7.761939456987753e-05,Water,0.0003890636667315613,Gdp,0.3551642130258466,39.23091672040823
Hepatitis B & Income Composition Of Resources & Population,0.6561329806997642,0.6384145096059788,Income Composition Of Resources,0.010659552033629059,Population,44.52121443437897,Hepatitis B,6.874145697111089e-10,39.821779564296136
Hepatitis B & Polio & Water,0.6315623643098477,0.6379653802951515,Polio,0.00398980705445957,Water,0.02372918954101924,Hepatitis B,0.377432197024488,35.7254041829409
Fdi & Infant Deaths & Water,0.6403031624364113,0.6377639299641654,Infant Deaths,0.017635212199806384,Water,-0.005280979612437245,Fdi,0.3720784735957342,38.58793186353333
Fdi & Measles & Water,0.6325338202430482,0.6376695586122693,Fdi,0.01882037625984521,Water,-5.444872106704626e-06,Measles,0.3941469059993628,36.46451337563673
Birth Per Woman & Fdi & Infant Deaths,0.6264747874335159,0.637629458666347,Infant Deaths,-4.81660043560366,Birth Per Woman,0.010895158208400377,Fdi,-0.004421983816097744,83.6778663970165
Bmi & Military & Water,0.6645152194205566,0.6375586627816022,Bmi,0.08768593002471446,Military,-0.15754466088601649,Water,0.3420884237135743,38.01520393586703
Birth Per Woman & Gdp & Thinness 1-19 Years,0.7023087344926142,0.6373962424745377,Birth Per Woman,-4.124254121431446,Thinness 1-19 Years,0.00013278639501010137,Gdp,-0.34800993497870686,82.36430526331256
Birth Per Woman & Fdi & Thinness 5-9 Years,0.6733147666024866,0.6373188179507692,Birth Per Woman,-4.342845291713878,Fdi,0.009600002035040411,Thinness 5-9 Years,-0.44895773403087125,84.30048253025345
Alcohol & Gdp & Water,0.6738398267947866,0.6370654899923106,Alcohol,0.014510528587806068,Water,0.00014214150757159297,Gdp,0.3684453047938065,37.848340559764075
Diphtheria & Income Composition Of Resources & Total Expenditure,0.662878981265935,0.636922824885062,Income Composition Of Resources,0.041065593689848495,Diphtheria,43.116302317243054,Total Expenditure,0.14271904453151052,37.0893425884974
Infant Deaths & Measles & Water,0.6409241410786874,0.6361460805558883,Infant Deaths,-0.007295979966042166,Water,3.442073124523396e-05,Measles,0.3891167817288065,37.249839497822705
Birth Per Woman & Bmi & Thinness 1-19 Years,0.681457860504822,0.6361365696048691,Birth Per Woman,-3.964254325726733,Thinness 1-19 Years,0.07146462964586595,Bmi,-0.3384146156017965,79.90581422890388
Gdp & Polio & Water,0.6770366166421647,0.6360554351101706,Gdp,0.00012994704151206274,Water,0.014092656954981964,Polio,0.35808882151758825,37.740677647004034
Infant Deaths & Under-Five Deaths & Water,0.6427610653054415,0.6358431600154058,Infant Deaths,0.05014656067506513,Water,-0.04136857026205174,Under-Five Deaths,0.38381218489937136,37.51931067749011
Birth Per Woman & Measles & Under-Five Deaths,0.624393859093227,0.6357337581362503,Birth Per Woman,-4.757979012749725,Under-Five Deaths,-3.019099989195513e-05,Measles,-0.002667317384735303,83.62242289837033
Birth Per Woman & Population & Schooling,0.6827907287425176,0.6354061602990315,Birth Per Woman,-3.312814350632415,Schooling,-1.2484591140341495e-09,Population,1.1089929627437347,65.6050961344682
Alcohol & Infant Deaths & Water,0.6430556697802625,0.6352010875480061,Infant Deaths,0.11925563209259339,Water,-0.005450954568762156,Alcohol,0.37994362158330985,37.44000787515026
Birth Per Woman & Diphtheria & Thinness 5-9 Years,0.6742763865265365,0.634979546665249,Birth Per Woman,-4.208675040978134,Thinness 5-9 Years,0.018924975349140852,Diphtheria,-0.43107723607306825,82.21517395889943
Income Composition Of Resources & Military & Total Expenditure,0.6613505410424184,0.6349566624373069,Income Composition Of Resources,45.21610513630492,Military,0.3637332594726662,Total Expenditure,0.1946864194454774,38.421720020710794
Gdp & Population & Water,0.6779367055715362,0.6348025763516323,Population,0.0001365406591191324,Water,-4.162164177036312e-09,Gdp,0.35756134178077126,38.967604044252596
Hepatitis B & Thinness 5-9 Years & Water,0.7008691895217625,0.6347094954500041,Thinness 5-9 Years,-0.0038430296237377333,Water,-0.4570059376313988,Hepatitis B,0.3581398537886946,42.206964617143534
Gdp & Income Composition Of Resources & Schooling,0.6747786872594561,0.6344471735164485,Schooling,2.988434726373505e-05,Income Composition Of Resources,34.974857051620546,Gdp,0.5983273122995527,39.35027629650064
Birth Per Woman & Infant Deaths & Military,0.6261544028148613,0.6343205431887178,Infant Deaths,-4.80112925669439,Military,-0.004721446641595908,Birth Per Woman,0.09314687924046315,83.61412892897451
Adult Mortality & Alcohol & Military,0.6057476619183964,0.6343148010944456,Adult Mortality,-0.04752668793638348,Military,0.637248910538135,Alcohol,-0.012636990979001417,74.69587452395453
Polio & Total Expenditure & Water,0.6408118778881458,0.6341562828935268,Total Expenditure,0.023970863326177715,Water,0.3890371402859862,Polio,0.36807369473357326,34.412021454040186
Fdi & Income Composition Of Resources & Schooling,0.6698504120753609,0.6337785628298346,Fdi,0.010904777259610738,Schooling,37.8198800891008,Income Composition Of Resources,0.5667453490209553,37.882514587917086
Hepatitis B & Percentage Expenditure & Water,0.6756957648491184,0.6335161788167984,Hepatitis B,0.014242865816893524,Water,0.0009156789030434764,Percentage Expenditure,0.3638645963526209,37.49887250200345
Alcohol & Percentage Expenditure & Water,0.6733096322150756,0.6329448932607966,Percentage Expenditure,0.025892779931861693,Water,0.0008452384500131005,Alcohol,0.37772203481605415,37.13798667161233
Alcohol & Birth Per Woman & Military,0.622155879227325,0.6325955710713742,Alcohol,0.09821402504755787,Military,-4.768934561611869,Birth Per Woman,0.2653525782821806,82.32808225888967
Bmi & Diphtheria & Hiv/Aids,0.6031112960003162,0.6323565406437135,Hiv/Aids,0.18575198348659086,Diphtheria,0.08866820869853859,Bmi,-0.8552226413842414,56.839751235231695
Diphtheria & Income Composition Of Resources & Polio,0.6619998103462545,0.6323447295343654,Income Composition Of Resources,0.023387936937417964,Diphtheria,42.7824193807225,Polio,0.02452881420882136,37.667331021172444
Birth Per Woman & Gdp & Schooling,0.7109201673192682,0.6322768884412451,Birth Per Woman,-3.5028481928501987,Schooling,0.00010208264434918726,Gdp,0.792238334494122,69.35192240171905
Adult Mortality & Gdp & Hiv/Aids,0.6469854658048657,0.6318818891575038,Adult Mortality,-0.03160196151099306,Gdp,0.0002077195235948028,Hiv/Aids,-0.5367483743667152,74.72385711594875
Fdi & Income Composition Of Resources & Percentage Expenditure,0.6638256137542997,0.6318107663380057,Percentage Expenditure,0.009120964947183405,Fdi,43.66562336734359,Income Composition Of Resources,0.0002663853627140611,40.89465041570775
Alcohol & Birth Per Woman & Total Expenditure,0.6330158015407663,0.6315053476433796,Alcohol,0.026107010624397638,Birth Per Woman,-4.679875974834794,Total Expenditure,0.37273317139056017,80.79729562200897
Alcohol & Fdi & Water,0.6401107787806823,0.6313095991159818,Alcohol,0.18216606728523327,Water,0.01588388866820939,Fdi,0.3732138362969354,37.38102574539624
Adult Mortality & Bmi & Under-Five Deaths,0.6527656875839307,0.6305665416200197,Adult Mortality,-0.04301912006109443,Under-Five Deaths,0.14657191424925864,Bmi,-0.004329171643597168,71.5971161309051
Birth Per Woman & Measles & Polio,0.626835483277288,0.6305460621849793,Birth Per Woman,-4.707140207196201,Polio,-4.384883593776777e-05,Measles,0.016382533497964022,82.12136696899182
Alcohol & Birth Per Woman & Infant Deaths,0.6279447009097587,0.6302798384207873,Infant Deaths,0.11179136385396482,Birth Per Woman,-4.61281663083596,Alcohol,-0.005149461348659123,82.49274373740012
Adult Mortality & Alcohol & Fdi,0.6101678976342992,0.6301588960705404,Adult Mortality,-0.04738572400651581,Fdi,0.6285239839982808,Alcohol,0.009337090534561443,74.54508340546813
Adult Mortality & Hepatitis B & Thinness 5-9 Years,0.619838832495114,0.6300606245053486,Adult Mortality,-0.043865999108461916,Thinness 5-9 Years,0.02533664449149764,Hepatitis B,-0.5935372514663085,78.00676193096423
Measles & Under-Five Deaths & Water,0.6436014944939353,0.6298579124733236,Under-Five Deaths,5.0620104942648755e-05,Water,-0.005989000231695837,Measles,0.39032761679050004,37.15764326407864
Birth Per Woman & Fdi & Thinness 1-19 Years,0.6668849232422409,0.6298218346471534,Birth Per Woman,-4.477395337505285,Fdi,0.008540057771498438,Thinness 1-19 Years,-0.3816509725689211,84.40445234578999
Birth Per Woman & Population & Total Expenditure,0.6336967124245217,0.6298051918048015,Birth Per Woman,-4.8832029806699495,Population,-2.591966565254689e-09,Total Expenditure,0.34956853625403544,81.64011987769547
Bmi & Polio & Schooling,0.5734578454548203,0.6293610070764812,Schooling,0.09628872229243167,Polio,0.03826102105353102,Bmi,1.8410602535167608,40.198928430497304
Adult Mortality & Diphtheria & Hiv/Aids,0.6112524145830369,0.629355744478981,Adult Mortality,-0.038013295780846564,Hiv/Aids,0.09558423401001725,Diphtheria,-0.38651510969537267,68.6712551684608
