,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Adult Mortality & Fdi & Hepatitis B & Schooling,0.7450584041549743,0.7731213600521203,Adult Mortality,-0.034702607140522305,Fdi,0.006793076878534976,Schooling,0.013912252260631863,Hepatitis B,1.6782546372944216,53.64587014110784
Birth Per Woman & Diphtheria & Hiv/Aids & Population,0.7443404163451438,0.8248489956383819,Population,-3.9413437028624965,Birth Per Woman,0.018003820549841655,Hiv/Aids,-0.6736478085098512,Diphtheria,-4.661015452073203e-09,80.92880322431128
Adult Mortality & Fdi & Population & Schooling,0.7439956899897021,0.7720939470436579,Adult Mortality,-0.03444066062340922,Fdi,0.009637920318191941,Schooling,-3.7160240336231443e-10,Population,1.6752272914059474,54.78877296618646
Adult Mortality & Gdp & Population & Schooling,0.7434928778170237,0.7931107833063139,Adult Mortality,-0.03336710818041779,Schooling,6.024471265320413e-05,Population,-5.57098793908372e-10,Gdp,1.5967448273574214,55.2173374002181
Adult Mortality & Bmi & Polio & Schooling,0.7425336184656228,0.8208003678828796,Adult Mortality,-0.03163435029015397,Schooling,0.0633871814242834,Polio,0.021871149769886078,Bmi,1.4464736716690998,52.87582055244627
Adult Mortality & Hepatitis B & Measles & Schooling,0.7409710427334697,0.7856833807457496,Adult Mortality,-0.03501894713641168,Schooling,0.014383742768838099,Measles,-1.1605307589493408e-05,Hepatitis B,1.6343012232043992,54.34181127923554
Adult Mortality & Alcohol & Schooling & Under-Five Deaths,0.7405672740977478,0.7856225094862322,Adult Mortality,-0.03462290570378429,Alcohol,0.005089651683454349,Schooling,1.5914076747497259,Under-Five Deaths,-0.003106927170877488,55.99506984631352
Adult Mortality & Alcohol & Military & Schooling,0.7393183464689052,0.7799371887707416,Adult Mortality,-0.03388954862851363,Alcohol,0.03359825288149221,Military,0.10252930648988495,Schooling,1.6852529403669831,54.26787222233885
Adult Mortality & Alcohol & Percentage Expenditure & Schooling,0.7392447311868682,0.8043805219251763,Adult Mortality,-0.03316059240328229,Alcohol,-0.07823350850487057,Schooling,0.00043524787134889553,Percentage Expenditure,1.6727773914578947,54.585243089580814
Hiv/Aids & Infant Deaths & Military & Schooling,0.7392421744851613,0.7933863137166897,Infant Deaths,-0.8512607942351189,Schooling,-0.0018250930975094448,Military,0.23469932341839933,Hiv/Aids,1.9995471722946585,46.31479147452326
Birth Per Woman & Gdp & Thinness 1-19 Years & Water,0.7381454338091771,0.7001334093290156,Thinness 1-19 Years,-2.0457599362645404,Water,0.00010581045399972867,Birth Per Woman,-0.3247997551602689,Gdp,0.19967922387753045,59.72776315435143
Adult Mortality & Hepatitis B & Military & Schooling,0.7379576040038869,0.7900372416563135,Adult Mortality,-0.034542816439857224,Schooling,0.008981138695621671,Military,0.03885231260861529,Hepatitis B,1.6531907700635562,54.302595120112315
Adult Mortality & Fdi & Military & Schooling,0.7347721745897788,0.8002073433249013,Adult Mortality,-0.03452890622833182,Fdi,0.00938056861090264,Military,0.1362281224558563,Schooling,1.6828567102866225,54.44124813073252
Birth Per Woman & Bmi & Percentage Expenditure & Water,0.731818442288628,0.6640981164823982,Bmi,-2.1426405396898107,Water,0.06377407995691046,Birth Per Woman,0.0008802922045331313,Percentage Expenditure,0.18553783518394207,57.398966935899935
Birth Per Woman & Bmi & Thinness 5-9 Years & Water,0.7309063712392778,0.6741465353182197,Thinness 5-9 Years,-2.0818313208066224,Water,0.0399687137445488,Birth Per Woman,-0.33922995596798183,Bmi,0.19565235329638272,59.44241354398211
Adult Mortality & Population & Schooling & Total Expenditure,0.7301965506091054,0.7968378945245244,Adult Mortality,-0.033876910137270545,Schooling,-1.0099490543855047e-09,Population,1.629907853424729,Total Expenditure,0.08630289374273956,54.71918513131125
Birth Per Woman & Gdp & Thinness 5-9 Years & Water,0.7289047521249874,0.7458922151746968,Thinness 5-9 Years,-1.9712157084624646,Water,0.00010633531901778999,Birth Per Woman,-0.37509509714740463,Gdp,0.19955181162951485,59.67873972870839
Birth Per Woman & Percentage Expenditure & Thinness 1-19 Years & Water,0.7268869408057532,0.7311452052756287,Thinness 1-19 Years,-2.1910474887914773,Water,0.0007456961099703563,Birth Per Woman,-0.35870543025865137,Percentage Expenditure,0.18198439014328058,61.982046208336435
Birth Per Woman & Schooling & Thinness 1-19 Years & Water,0.7264240533490651,0.6976114716987695,Schooling,-1.7996209957530043,Water,0.5694281101582084,Birth Per Woman,-0.28239234528295776,Thinness 1-19 Years,0.17422836181430135,54.651108351546455
Birth Per Woman & Thinness 5-9 Years & Total Expenditure & Water,0.7251032627210999,0.6828076936043137,Thinness 5-9 Years,-2.130944032379977,Water,-0.42215760434964483,Birth Per Woman,0.204961338212108,Total Expenditure,0.20969326971037416,59.05492849021659
Birth Per Woman & Gdp & Schooling & Thinness 1-19 Years,0.7248731023522146,0.6255345760997852,Schooling,-3.6024744628837,Birth Per Woman,9.277880119084106e-05,Thinness 1-19 Years,0.5750557149026722,Gdp,-0.26731060754769337,73.60325495403868
Gdp & Schooling & Thinness 5-9 Years & Water,0.7243929603787331,0.6887235852479561,Schooling,7.859283670961373e-05,Water,0.6339558657887995,Thinness 5-9 Years,-0.345294507160655,Gdp,0.27624806791865675,39.923237001768186
Birth Per Woman & Diphtheria & Thinness 5-9 Years & Water,0.7243630970553682,0.6806000144954882,Thinness 5-9 Years,-1.8825707874365074,Water,0.022676484764700133,Birth Per Woman,-0.4478817396406521,Diphtheria,0.22164388452783063,56.76786958662295
Birth Per Woman & Schooling & Thinness 5-9 Years & Water,0.7234012647318758,0.722802236906573,Schooling,-1.9123183726550341,Water,0.5660049294251936,Birth Per Woman,-0.3384890980681846,Thinness 5-9 Years,0.17351869465611758,55.1744736219068
Birth Per Woman & Infant Deaths & Thinness 5-9 Years & Water,0.7230520408458553,0.6883098725976864,Infant Deaths,-2.0924442434566535,Water,0.001742711847930345,Birth Per Woman,-0.46950192328107493,Thinness 5-9 Years,0.2018177119998788,61.059919022803115
Birth Per Woman & Percentage Expenditure & Population & Water,0.7220104485068313,0.6583626141857899,Population,-2.286920748987028,Water,0.0008855556926425795,Birth Per Woman,-3.341817373281493e-09,Percentage Expenditure,0.21825290599424102,57.33153088411756
Adult Mortality & Alcohol & Bmi & Hiv/Aids,0.7216836871540608,0.6978316651010262,Adult Mortality,-0.028038960524692496,Alcohol,0.4773442396634958,Hiv/Aids,0.12863577107456292,Bmi,-0.45803960382257386,68.06731598599042
Alcohol & Birth Per Woman & Bmi & Water,0.7213099587827829,0.6018258068912641,Bmi,0.03443471004081592,Alcohol,-2.3165468207953137,Water,0.06775919806844488,Birth Per Woman,0.19672886180234417,57.14689190222417
Birth Per Woman & Military & Percentage Expenditure & Water,0.719993425450085,0.6560710849201681,Percentage Expenditure,-2.5278252490330986,Water,-0.040382694694042404,Military,0.000852774573931063,Birth Per Woman,0.20028504782024265,59.521231803475665
Alcohol & Birth Per Woman & Schooling & Water,0.7196960045949827,0.6637159143808521,Schooling,-0.14145320616477974,Alcohol,-2.0875157271996305,Water,0.8762864541543673,Birth Per Woman,0.16127399600912762,52.133989994359865
Birth Per Woman & Thinness 5-9 Years & Under-Five Deaths & Water,0.7193906746388403,0.7024061990841085,Thinness 5-9 Years,-2.0237102620941014,Water,-0.42026903080885536,Birth Per Woman,0.0015005591947079844,Under-Five Deaths,0.2145308719720613,59.46504343477259
Birth Per Woman & Bmi & Gdp & Thinness 1-19 Years,0.7191567084857015,0.6266086836763529,Thinness 1-19 Years,-3.8867985119958957,Birth Per Woman,0.05318469668185149,Gdp,0.0001242484293531368,Bmi,-0.25640441344048126,79.4177532698651
Alcohol & Schooling & Thinness 5-9 Years & Water,0.7190546884609834,0.6770858808607163,Schooling,-0.13002290545339246,Alcohol,0.8975429040355466,Water,-0.3236031406741513,Thinness 5-9 Years,0.2688218175152868,38.366951194958574
Birth Per Woman & Schooling & Under-Five Deaths & Water,0.7178628872920612,0.6524610087901669,Schooling,-1.9545958906195562,Water,0.7534054942031878,Birth Per Woman,-0.0022389687975532535,Under-Five Deaths,0.175871839035874,51.32688252077615
Diphtheria & Gdp & Thinness 1-19 Years & Water,0.7172158802529633,0.6452917143171896,Thinness 1-19 Years,0.017100389305380884,Water,0.00012197458820489599,Gdp,-0.38652160375980577,Diphtheria,0.32699347160789477,41.997540209840295
Birth Per Woman & Measles & Thinness 5-9 Years & Water,0.7167937214584147,0.7067450054717466,Thinness 5-9 Years,-2.1568903398250265,Water,1.0130131207014559e-05,Birth Per Woman,-0.38863172959764763,Measles,0.20675771571384263,60.410415605412574
Birth Per Woman & Bmi & Gdp & Water,0.7166376571366047,0.7220273889090515,Gdp,-2.0630564861847422,Water,0.05817583289240067,Birth Per Woman,0.00012940058811917315,Bmi,0.19055563620172628,56.709426440658916
Birth Per Woman & Military & Thinness 5-9 Years & Water,0.7165338150998726,0.7056219731615518,Thinness 5-9 Years,-2.1179947990744825,Water,-0.0021836362009173826,Military,-0.36731717915277556,Birth Per Woman,0.21301262507497906,59.780156817535726
Birth Per Woman & Gdp & Hepatitis B & Water,0.7164128179308844,0.6797162979131662,Gdp,-2.5752978519595624,Water,0.00013770101014973527,Birth Per Woman,0.014711216720464966,Hepatitis B,0.17947243774385288,60.15961350501318
Bmi & Gdp & Thinness 1-19 Years & Water,0.716163006543951,0.6626855409673786,Thinness 1-19 Years,0.0422269639741001,Water,0.00011908179121238906,Gdp,-0.3509890273356023,Bmi,0.3062416651485838,43.40587346406997
Alcohol & Gdp & Thinness 5-9 Years & Water,0.7160773182300177,0.6752674483883923,Thinness 5-9 Years,-0.13268353100338665,Alcohol,0.00013908063466388197,Water,-0.44198516707812135,Gdp,0.33368805595997947,43.84860453460344
Alcohol & Percentage Expenditure & Thinness 5-9 Years & Water,0.7160199007061084,0.6805571966466692,Thinness 5-9 Years,-0.1071909446488386,Alcohol,0.0007464519909512086,Water,-0.4728234367845122,Percentage Expenditure,0.33694483082431015,43.78418324404407
Hepatitis B & Percentage Expenditure & Thinness 1-19 Years & Water,0.7155114906367256,0.6386694239239452,Thinness 1-19 Years,0.009476500077055496,Water,0.0007425196059659411,Hepatitis B,-0.3919891040906937,Percentage Expenditure,0.34375671206099767,41.464485003270056
Birth Per Woman & Military & Thinness 1-19 Years & Water,0.7155111486996961,0.687612436827949,Thinness 1-19 Years,-2.2301166517647086,Water,0.08446452267148186,Military,-0.4081761889086895,Birth Per Woman,0.201367379666001,61.04934508135093
Birth Per Woman & Gdp & Total Expenditure & Water,0.7153939663396853,0.6898355849781886,Gdp,-2.5042019041645442,Water,0.00012841759865911005,Birth Per Woman,0.24186220694691896,Total Expenditure,0.19217992734959946,58.53841030549205
Adult Mortality & Bmi & Hiv/Aids & Percentage Expenditure,0.7152212140531384,0.7097878497998868,Adult Mortality,-0.026172017620679073,Hiv/Aids,0.14788822039501232,Bmi,-0.4680214052116438,Percentage Expenditure,0.0010335277780197383,68.48499237213981
Percentage Expenditure & Thinness 1-19 Years & Total Expenditure & Water,0.7149469864759965,0.64774698379064,Thinness 1-19 Years,0.0007330164293823172,Water,-0.40152331218806314,Total Expenditure,0.08481976221685511,Percentage Expenditure,0.33633270629905476,42.37841962997256
Birth Per Woman & Gdp & Measles & Schooling,0.7148808160118655,0.6171423885592957,Schooling,-3.4887135525213835,Birth Per Woman,0.00011477844104147,Gdp,-2.261762525938467e-05,Measles,0.7132874080498594,70.44669196189436
Birth Per Woman & Gdp & Schooling & Total Expenditure,0.7148789274852805,0.615342462353345,Schooling,-3.460662795209255,Birth Per Woman,0.0001088089172473581,Gdp,0.7426941659351971,Total Expenditure,0.15715271300913788,68.89173316523583
Birth Per Woman & Infant Deaths & Percentage Expenditure & Water,0.7144308020676859,0.6908677127163945,Infant Deaths,-2.269502652550023,Water,-0.003987082285357724,Birth Per Woman,0.0007910789234151852,Percentage Expenditure,0.21179613299337463,58.03134894015357
Birth Per Woman & Hepatitis B & Thinness 5-9 Years & Water,0.714361885307154,0.7121743927293585,Thinness 5-9 Years,-2.1319703686545592,Water,-0.00039550321699177715,Birth Per Woman,-0.38443835030809337,Hepatitis B,0.21761671218426878,59.4929751084806
Schooling & Thinness 5-9 Years & Total Expenditure & Water,0.7140047814019979,0.6798521938446149,Schooling,0.7277544352912746,Water,-0.37736182481796404,Thinness 5-9 Years,0.05097690616518726,Total Expenditure,0.27109167444590276,39.610078616876145
Alcohol & Birth Per Woman & Gdp & Water,0.71382697728348,0.690300336831135,Gdp,-0.0917147217739028,Alcohol,-2.590545835432839,Water,0.0001464377633491054,Birth Per Woman,0.1941223059862833,60.477423635199365
Bmi & Gdp & Thinness 5-9 Years & Water,0.7138165978686619,0.6947129524382322,Thinness 5-9 Years,0.03356632263142298,Water,0.0001096195278151807,Gdp,-0.39832947760033666,Bmi,0.30953470046731024,43.70717886922834
Birth Per Woman & Hepatitis B & Thinness 1-19 Years & Water,0.7136558017814923,0.6889807135528182,Thinness 1-19 Years,-2.2970283649389187,Water,0.00315418583019067,Birth Per Woman,-0.3647880842395922,Hepatitis B,0.20417450216998304,60.75201398678697
Alcohol & Gdp & Schooling & Water,0.7135527745426598,0.6336008818675671,Schooling,-0.13631655041586258,Alcohol,0.00012513432988779,Water,0.8988114930134273,Gdp,0.27417484606999754,35.546933465931204
Birth Per Woman & Fdi & Thinness 1-19 Years & Water,0.7135208641024603,0.6912607765064008,Fdi,-1.9843486127503394,Water,0.008177238233504691,Birth Per Woman,-0.3821771824190485,Thinness 1-19 Years,0.22515144817102356,58.37940173377314
Percentage Expenditure & Population & Thinness 5-9 Years & Water,0.7131323193343564,0.6826354291845896,Thinness 5-9 Years,0.0007270988454331241,Water,5.6128220310665495e-09,Population,-0.4824082753380792,Percentage Expenditure,0.3349898252475565,43.265363477065634
Infant Deaths & Percentage Expenditure & Thinness 1-19 Years & Water,0.7129399271862886,0.6537528249248838,Infant Deaths,0.0010432431159326284,Water,0.0007121501807991377,Thinness 1-19 Years,-0.4483905581984255,Percentage Expenditure,0.3294851105662349,43.52589165214849
Adult Mortality & Bmi & Gdp & Hiv/Aids,0.7127641998901237,0.7392933365969966,Adult Mortality,-0.028856474619247854,Gdp,0.13235697073783376,Hiv/Aids,0.00015995654315931196,Bmi,-0.458066811556315,69.42536023299995
Birth Per Woman & Thinness 1-19 Years & Thinness 5-9 Years & Water,0.7127492743132643,0.715710242627092,Thinness 5-9 Years,-2.046739705271951,Water,-0.00941446640930943,Birth Per Woman,-0.43856529148333634,Thinness 1-19 Years,0.21405216237006144,59.68570707699172
Birth Per Woman & Percentage Expenditure & Schooling & Water,0.7123630516473327,0.7330485806995191,Schooling,-1.95655828147473,Water,0.0006840490434163755,Birth Per Woman,0.5668061421738075,Percentage Expenditure,0.17272074698625242,53.28360164103242
Gdp & Thinness 1-19 Years & Under-Five Deaths & Water,0.7123176941473401,0.6506823042886736,Thinness 1-19 Years,0.00011562429654562244,Water,-0.4180295058479423,Gdp,0.0015947665289036683,Under-Five Deaths,0.32573796040411984,43.66191354557833
Birth Per Woman & Population & Thinness 5-9 Years & Water,0.7123044255883119,0.7244412741418624,Thinness 5-9 Years,-2.030419420580007,Water,4.28614382049999e-09,Birth Per Woman,-0.45839457432517816,Population,0.21304721326660198,59.8147311376583
Alcohol & Birth Per Woman & Thinness 1-19 Years & Water,0.7118762939404252,0.6987595438865639,Thinness 1-19 Years,-0.0717822742729744,Alcohol,-2.232531119542844,Water,-0.4378992966991511,Birth Per Woman,0.20894526881876185,61.050952811200744
Adult Mortality & Bmi & Diphtheria & Gdp,0.7117709553789673,0.6793938488315022,Adult Mortality,-0.0373387741868292,Gdp,0.1314823269108663,Diphtheria,0.07044718945557915,Bmi,0.00014876122069090725,64.08831400343482
Birth Per Woman & Population & Thinness 1-19 Years & Water,0.7116939348807099,0.7002994011581892,Thinness 1-19 Years,-2.2495749206297275,Water,3.2235383007931203e-09,Birth Per Woman,-0.40316995581307047,Population,0.1951277280000665,61.793109249135625
Diphtheria & Percentage Expenditure & Thinness 5-9 Years & Water,0.7116168142353019,0.6900088036025377,Thinness 5-9 Years,0.01758007261405296,Water,0.0007664092224867972,Diphtheria,-0.42346505788483624,Percentage Expenditure,0.3165074259444027,43.11786579532341
Birth Per Woman & Diphtheria & Gdp & Water,0.7115012049870597,0.698119997960916,Gdp,-2.531469728318046,Water,0.015196557380752165,Birth Per Woman,0.00013593156724888908,Diphtheria,0.18067498840744994,59.74654713998505
Bmi & Schooling & Thinness 1-19 Years & Water,0.7113874442351846,0.6730947324813081,Schooling,0.03899765171012041,Water,0.7788856235710325,Thinness 1-19 Years,-0.2890685013331341,Bmi,0.2490730102703127,39.198489918800774
Birth Per Woman & Gdp & Hepatitis B & Thinness 5-9 Years,0.711052855736632,0.6395739154058158,Thinness 5-9 Years,-4.0671910713885655,Birth Per Woman,0.00012512362384980318,Gdp,0.012463538624471544,Hepatitis B,-0.34741019106859006,81.46727852511593
Birth Per Woman & Fdi & Thinness 5-9 Years & Water,0.710948332801649,0.726079830769698,Fdi,-2.0687423085376104,Water,0.007970759474302869,Birth Per Woman,-0.43093310964983067,Thinness 5-9 Years,0.2108812947734398,59.96828527286441
