,Training Score,Testing Score,Variable,Coefficent,Other Variable,Coefficent2,Other Variable2,Coefficent3,Other Variable3,Coefficent4,y intercept
Income Composition Of Resources & Population & Status Developed & Total Expenditure,0.6539524928706189,0.6509353324299607,Income Composition Of Resources,42.14726342757241,Population,1.145731285035672e-09,Status Developed,0.8922287620089573,Total Expenditure,0.2691043739497164,40.47897784114875
Alcohol & Income Composition Of Resources & Schooling & Status Developed,0.6802183603316208,0.6506363548798628,Alcohol,-0.2709327504004145,Schooling,37.410853874695356,Status Developed,0.668592718067579,Income Composition Of Resources,1.7442635316425994,37.93926978466284
Birth Per Woman & Polio & Status Developed & Under-Five Deaths,0.6416925929857682,0.6504701179734262,Birth Per Woman,-4.343038478380641,Polio,0.014719070343263328,Status Developed,2.938537728676081,Under-Five Deaths,-0.0029145073298079173,80.6791873659928
Birth Per Woman & Infant Deaths & Status Developed & Under-Five Deaths,0.6412637780523919,0.6504307068885388,Infant Deaths,-4.40829073409383,Birth Per Woman,0.029292847010723114,Status Developed,3.5498375378863822,Under-Five Deaths,-0.024831225479609968,81.87490021363712
Fdi & Hepatitis B & Status Developed & Water,0.6605986892284088,0.6503899413667771,Fdi,0.003910777976776969,Water,0.00817125265737595,Status Developed,4.375199776542599,Hepatitis B,0.3684431035895469,37.250481164304276
Birth Per Woman & Military & Polio & Status Developed,0.6372588160564452,0.6502720568330296,Birth Per Woman,-4.325181886146251,Military,0.22835870003369363,Status Developed,0.01882063437592793,Polio,2.9800448827932016,79.64015768908726
Birth Per Woman & Gdp & Status Developed & Under-Five Deaths,0.675564636160088,0.6502543793458656,Birth Per Woman,-4.33849025259634,Gdp,0.0001388323494224902,Status Developed,1.5805927856555069,Under-Five Deaths,-0.002668279562912399,81.09767605922461
Alcohol & Diphtheria & Status Developed & Water,0.6680410255784676,0.650065053175405,Alcohol,-0.09609086818996847,Water,0.039125831687615076,Status Developed,4.680810719538669,Diphtheria,0.3476107852582206,37.049819115393845
Schooling & Status Developed & Total Expenditure & Water,0.6980157109235674,0.6500285197319478,Schooling,0.8175574000382323,Water,2.612689600408842,Status Developed,0.09081341086444339,Total Expenditure,0.2832116215325575,34.80934059272445
Birth Per Woman & Infant Deaths & Status Developed & Thinness 1-19 Years,0.6750445017256417,0.6497933475918801,Infant Deaths,-4.134269554181415,Birth Per Woman,0.0029778585345053357,Status Developed,2.0883181833053053,Thinness 1-19 Years,-0.4625757646190725,83.23362697471036
Birth Per Woman & Military & Percentage Expenditure & Status Developed,0.6708452799310316,0.6497325848345827,Birth Per Woman,-4.470740565276517,Military,0.34280977927091316,Status Developed,0.0008238386269280862,Percentage Expenditure,1.562451576942991,81.02412687872066
Alcohol & Fdi & Status Developed & Water,0.6627516634271218,0.6495800907666366,Alcohol,-0.06179511446989539,Water,0.0065970655918624055,Status Developed,4.448219156974117,Fdi,0.3631175717485198,38.81866235557771
Measles & Status Developed & Total Expenditure & Water,0.6660225139305505,0.6492694555688237,Total Expenditure,2.0130056697422736e-05,Water,3.6853574889129117,Status Developed,0.2231903683047295,Measles,0.36588716210984495,37.02657778513842
Adult Mortality & Gdp & Hepatitis B & Status Developed,0.6299477971985894,0.6488383484962268,Adult Mortality,-0.043047474681837464,Gdp,0.0001723573902376511,Status Developed,0.04193169194495074,Hepatitis B,3.6783567365901213,72.03919982399091
Income Composition Of Resources & Measles & Status Developed & Thinness 5-9 Years,0.672871935808626,0.6488365592931356,Income Composition Of Resources,39.88698616856551,Thinness 5-9 Years,2.5077169004704305e-05,Status Developed,0.9850959367640845,Measles,-0.28227650328944903,44.832951595517144
Birth Per Woman & Diphtheria & Percentage Expenditure & Status Developed,0.6754910375545294,0.648620458711324,Birth Per Woman,-4.2635527822894685,Diphtheria,0.027552672473077404,Status Developed,0.0008211078194115713,Percentage Expenditure,1.3700671321020799,78.80630102663555
Adult Mortality & Hiv/Aids & Status Developed & Total Expenditure,0.6435675569845352,0.6483791537332719,Adult Mortality,-0.03194927021098391,Hiv/Aids,-0.4905179115139857,Status Developed,6.026942801359865,Total Expenditure,0.45589508826413444,72.26340769704926
Birth Per Woman & Income Composition Of Resources & Status Developed & Thinness 1-19 Years,0.7513217469442919,0.6482233141843279,Birth Per Woman,-2.1851930027773205,Income Composition Of Resources,28.067306878349076,Status Developed,0.29329936348755314,Thinness 1-19 Years,-0.1949472424997083,58.40853398655763
Alcohol & Percentage Expenditure & Status Developed & Water,0.6870084748508132,0.6481598204623894,Alcohol,-0.1278416240151283,Water,0.0006980144348729123,Status Developed,3.2189442206296848,Percentage Expenditure,0.3616015707901263,39.00093449428729
Diphtheria & Measles & Status Developed & Water,0.6681748249696584,0.6476693867529548,Diphtheria,0.029147052613144663,Water,-4.092494783204236e-06,Status Developed,4.111863163293733,Measles,0.34893669317824955,37.33113759943948
Income Composition Of Resources & Percentage Expenditure & Schooling & Status Developed,0.6705411212724947,0.6476117318076904,Schooling,34.89879110935301,Income Composition Of Resources,0.0003184440821367299,Status Developed,0.5722643095467056,Percentage Expenditure,0.0463233284675631,39.65106611400793
Measles & Polio & Status Developed & Water,0.6641066665228225,0.6474556219883041,Polio,-3.2929356712327547e-06,Water,0.00856603363117997,Status Developed,4.504368337377217,Measles,0.35408776501399275,38.620037767131166
Diphtheria & Status Developed & Under-Five Deaths & Water,0.6737691365059402,0.6471842788383344,Diphtheria,0.026484246097510437,Water,3.795045054636934,Status Developed,-0.0033141559256817388,Under-Five Deaths,0.3514169519889585,37.55657927124152
Birth Per Woman & Infant Deaths & Military & Status Developed,0.6433687436526889,0.6469534832922554,Infant Deaths,-4.494180900495768,Military,-0.004059766079257798,Status Developed,0.22629989316181368,Birth Per Woman,3.3887956542393876,81.77544045296538
Polio & Status Developed & Total Expenditure & Water,0.6674551263131261,0.6465775541419732,Total Expenditure,0.022669903609238557,Water,4.168281894994044,Status Developed,0.18517729738579133,Polio,0.353232188875066,36.467853119535086
Adult Mortality & Diphtheria & Military & Status Developed,0.6238052869288762,0.6463999776567643,Adult Mortality,-0.04319477043269265,Military,0.08136658360865862,Status Developed,0.11953330698997834,Diphtheria,5.909739915518678,68.81262276574736
Birth Per Woman & Diphtheria & Hepatitis B & Status Developed,0.642839198867028,0.6463263563012838,Birth Per Woman,-4.288604383562232,Diphtheria,0.030346607136899184,Status Developed,-0.001342631541639848,Hepatitis B,3.390512622366139,78.9913555419254
Bmi & Polio & Status Developed & Water,0.6894882205623594,0.6462332175794308,Polio,0.08014097920092093,Water,0.02146749088363159,Status Developed,3.955281741622068,Bmi,0.30298108503814436,38.78072271046254
Hepatitis B & Measles & Status Developed & Water,0.6635085959158078,0.6459303137121323,Measles,0.006362954079215463,Water,-2.906225432083593e-06,Status Developed,4.453569366592246,Hepatitis B,0.35592518574755055,38.665222167305934
Adult Mortality & Status Developed & Total Expenditure & Under-Five Deaths,0.6064096183527928,0.6459061948448861,Adult Mortality,-0.0462860499283205,Total Expenditure,5.3974029925586215,Status Developed,0.1492196502463245,Under-Five Deaths,-0.00672342466246878,76.03081304408835
Birth Per Woman & Military & Population & Status Developed,0.6375576974565744,0.6456167248338285,Birth Per Woman,-4.474097618563466,Military,0.30988545880400453,Status Developed,-2.2354182394046518e-09,Population,3.3889756072225605,81.56032907968005
Birth Per Woman & Measles & Status Developed & Under-Five Deaths,0.6421036745829649,0.6455002651814469,Birth Per Woman,-4.496785148074612,Under-Five Deaths,-2.3074422781379014e-05,Status Developed,3.502063348411218,Measles,-0.0026654386581258164,82.30806684609948
Hiv/Aids & Status Developed & Thinness 1-19 Years & Thinness 5-9 Years,0.5762933560571046,0.6452090084030249,Thinness 5-9 Years,-0.8543185033482438,Thinness 1-19 Years,6.554945873916941,Status Developed,-0.44456632923189865,Hiv/Aids,-0.184208380582203,73.28083580117044
Alcohol & Military & Status Developed & Water,0.663599429631727,0.6449854408672742,Alcohol,-0.08824777798264302,Military,-0.15005065557468977,Status Developed,4.850105612088428,Water,0.3717195864903343,38.472262907611
Diphtheria & Income Composition Of Resources & Status Developed & Thinness 1-19 Years,0.6732176305536288,0.6447833844002941,Income Composition Of Resources,0.0257352994732754,Thinness 1-19 Years,39.83571472916175,Status Developed,0.9364302742038642,Diphtheria,-0.17776561058794016,42.20153246133965
Bmi & Hiv/Aids & Polio & Status Developed,0.6547511307425483,0.6445954066534811,Hiv/Aids,0.15953335172967176,Polio,-0.8205198573268988,Status Developed,0.06197350081920905,Bmi,5.497220824938416,59.081718156151176
Diphtheria & Population & Status Developed & Water,0.6696157824381794,0.6442482759686081,Population,0.025492223741379327,Water,-2.5263646158897286e-09,Status Developed,4.297987371033169,Diphtheria,0.3469042312825743,37.88504127108152
Birth Per Woman & Diphtheria & Status Developed & Thinness 5-9 Years,0.6832147717918764,0.6440274452691176,Birth Per Woman,-3.9580914266405873,Thinness 5-9 Years,0.02126547224991371,Status Developed,2.4876368943399076,Diphtheria,-0.38238343703833716,80.80899570014496
Adult Mortality & Hepatitis B & Measles & Status Developed,0.5955861475778399,0.6433747951698047,Adult Mortality,-0.04583805795525819,Measles,0.030585132822725562,Status Developed,-5.863859285812345e-05,Hepatitis B,5.948860866697377,74.12114398048402
Birth Per Woman & Hepatitis B & Status Developed & Total Expenditure,0.6463216283035393,0.6429515831228205,Birth Per Woman,-4.440980253052244,Total Expenditure,0.012522394751171215,Status Developed,3.092284230585712,Hepatitis B,0.2799950580433909,79.31699406137339
Fdi & Hepatitis B & Income Composition Of Resources & Status Developed,0.6589254966351867,0.642908829079992,Fdi,0.007143439482556237,Income Composition Of Resources,0.011391291255336222,Status Developed,42.3610369731162,Hepatitis B,1.320247151645503,40.805271640267506
Gdp & Income Composition Of Resources & Status Developed & Total Expenditure,0.6614652935946068,0.6428526467350075,Income Composition Of Resources,3.8233965569451425e-05,Gdp,42.16635446533016,Status Developed,0.8888231975907654,Total Expenditure,0.1556440730402855,40.91602655085191
Bmi & Gdp & Hiv/Aids & Status Developed,0.6681099432290074,0.642677166336328,Gdp,0.16136649940411046,Hiv/Aids,0.0001514210453483864,Status Developed,-0.807083070884719,Bmi,4.105334829465646,63.54450059771254
Diphtheria & Gdp & Hiv/Aids & Status Developed,0.5910205230312411,0.6426610993556955,Gdp,0.09199648927070823,Hiv/Aids,0.00018887546814694246,Status Developed,-0.9002668731352886,Diphtheria,4.964592712287811,61.6879285968693
Adult Mortality & Diphtheria & Polio & Status Developed,0.6284644717316201,0.6425955580407423,Adult Mortality,-0.042228731050637076,Diphtheria,0.061150202903881956,Status Developed,0.03880154311456152,Polio,5.424528223866331,67.44429569749173
Fdi & Status Developed & Under-Five Deaths & Water,0.6727818581199843,0.6421866802040156,Fdi,0.005873459349316681,Water,4.241019123981727,Status Developed,-0.004298008340128057,Under-Five Deaths,0.3552563925889669,39.416269140245944
Hiv/Aids & Percentage Expenditure & Status Developed & Thinness 5-9 Years,0.6079731699331044,0.6421323606366942,Thinness 5-9 Years,-0.8629471209264499,Hiv/Aids,0.000850611844978518,Status Developed,4.8169582119306975,Percentage Expenditure,-0.5475406138012312,72.4437846515096
Income Composition Of Resources & Status Developed & Thinness 5-9 Years & Total Expenditure,0.6754019977800019,0.6421199790309389,Income Composition Of Resources,40.569242923881895,Thinness 5-9 Years,1.025479593536406,Status Developed,-0.2439648863669185,Total Expenditure,0.06775875710407095,43.76926756771424
Birth Per Woman & Hepatitis B & Schooling & Status Developed,0.6887857468842404,0.6415182527941531,Birth Per Woman,-3.314768791099741,Schooling,0.004197290918188934,Status Developed,0.9711670149085379,Hepatitis B,1.359742428902539,66.73897105731443
Birth Per Woman & Gdp & Polio & Status Developed,0.675918594774922,0.6414207052144605,Birth Per Woman,-4.254303542793197,Gdp,0.0001309212655538655,Status Developed,0.01502098350878939,Polio,1.8737234662320625,79.70294198115026
Fdi & Polio & Status Developed & Water,0.6659752918050619,0.6412882498496457,Fdi,0.006649886984762257,Water,0.02708540324732578,Status Developed,4.190821246241121,Polio,0.3483343732688402,37.50311883586501
Adult Mortality & Fdi & Measles & Status Developed,0.5833805292494854,0.6411441893166636,Adult Mortality,-0.045384282754506754,Fdi,-0.0019052384759781077,Status Developed,-5.27164763612295e-05,Measles,5.866212122928974,76.48571170399111
Birth Per Woman & Diphtheria & Polio & Status Developed,0.6436736064188762,0.6408578285242907,Birth Per Woman,-4.361439837767534,Diphtheria,0.023968160643702136,Status Developed,0.0006087722499744236,Polio,3.863322853177311,79.44185607754113
Adult Mortality & Gdp & Percentage Expenditure & Status Developed,0.619149008306179,0.6408353897367216,Adult Mortality,-0.04451408002294089,Gdp,0.00020576044129075902,Status Developed,-0.000458999494376129,Percentage Expenditure,4.195161372792175,75.53983157079908
Adult Mortality & Status Developed & Thinness 1-19 Years & Thinness 5-9 Years,0.6537090578876055,0.6401460493106379,Adult Mortality,-0.04089720345213855,Thinness 5-9 Years,4.329450464230221,Status Developed,-0.27646472615987916,Thinness 1-19 Years,-0.30040933933838554,78.58416274630585
Infant Deaths & Measles & Status Developed & Water,0.6729070980853036,0.6400027152824826,Infant Deaths,-0.00768858293204411,Water,6.141171227208461e-05,Status Developed,4.282460028902428,Measles,0.36134154898473325,38.92664495911505
Adult Mortality & Diphtheria & Status Developed & Thinness 5-9 Years,0.6795800755762716,0.6398309545083964,Adult Mortality,-0.04100989417384889,Thinness 5-9 Years,0.06183273653173754,Status Developed,4.1004993046364815,Diphtheria,-0.45155870029610395,72.94433136826402
Adult Mortality & Diphtheria & Hiv/Aids & Status Developed,0.6760924472800047,0.6398225336516881,Adult Mortality,-0.03249710095107085,Hiv/Aids,0.08169119521026241,Status Developed,-0.4547839003897922,Diphtheria,5.7590416964662765,68.10491032330852
